Files,Revision Final,Revision in UAT,Files,Found in PRD?,Revision in PRD,Revision Different?,Revision PRD > UAT?,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean,
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\EcellRcdMapper.xml,96598,96598,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRcdMapper.xml,N,96598,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRcdMapper.xml,svn update -r96598 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRcdMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\EcellRemarkMapper.xml,96042,96042,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRemarkMapper.xml,N,96042,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRemarkMapper.xml,svn update -r96042 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/EcellRemarkMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\FipBailMapper.xml,98437,98437,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipBailMapper.xml,90916,90916,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipBailMapper.xml,svn update -r98437 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipBailMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\FipChkResultMapper.xml,99146,99146,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipChkResultMapper.xml,86413,86413,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipChkResultMapper.xml,svn update -r99146 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipChkResultMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\FipMapper.xml,99146,99146,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipMapper.xml,86286,86286,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipMapper.xml,svn update -r99146 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/FipMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\RefEcellDeviceMapper.xml,94600,94600,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellDeviceMapper.xml,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellDeviceMapper.xml,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellDeviceMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\RefEcellMaintenanceMapper.xml,94600,94600,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellMaintenanceMapper.xml,N,94600,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellMaintenanceMapper.xml,svn update -r94600 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefEcellMaintenanceMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\RefFipItemDescMapper.xml,100347,99145,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFipItemDescMapper.xml,86867,86867,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFipItemDescMapper.xml,svn update -r100347 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFipItemDescMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\fip\RefFormatnShiftMapper.xml,89935,89935,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFormatnShiftMapper.xml,89935,89935,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFormatnShiftMapper.xml,svn update -r89935 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/fip/RefFormatnShiftMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\itf\ChargeInformationToCasemanMapper.xml,98294,98294,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/ChargeInformationToCasemanMapper.xml,88028,88028,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/ChargeInformationToCasemanMapper.xml,svn update -r98294 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/ChargeInformationToCasemanMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\itf\fip\FIPeCellMapper.xml,98691,98691,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/fip/FIPeCellMapper.xml,N,98691,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/fip/FIPeCellMapper.xml,svn update -r98691 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/fip/FIPeCellMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\itf\FipBatchMapper.xml,100266,99720,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/FipBatchMapper.xml,86287,86287,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/FipBatchMapper.xml,svn update -r100266 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/itf/FipBatchMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP.png,97998,97998,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP.png,86287,86287,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP.png,svn update -r97998 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP1.png,98654,98654,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP1.png,N,98654,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP1.png,svn update -r98654 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP1.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP2.png,98832,98832,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP2.png,N,98832,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP2.png,svn update -r98832 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP2.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP3.png,98654,98654,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP3.png,N,98654,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP3.png,svn update -r98654 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP3.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP4.png,98832,98832,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP4.png,N,98832,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP4.png,svn update -r98832 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP4.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\images\FIP5.png,98654,98654,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP5.png,N,98654,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP5.png,svn update -r98654 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/images/FIP5.png
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\myworkspace\MaintainMyWorkspaceMapper.xml,98654,98654,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/MaintainMyWorkspaceMapper.xml,97185,97185,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/MaintainMyWorkspaceMapper.xml,svn update -r98654 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/myworkspace/MaintainMyWorkspaceMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\property\MaintainPropertyInspectionListMapper.xml,98683,98106,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyInspectionListMapper.xml,86562,86562,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyInspectionListMapper.xml,svn update -r98683 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyInspectionListMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\property\MaintainPropertyMovementMapper.xml,100307,,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyMovementMapper.xml,85350,85350,Y,Y,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyMovementMapper.xml,svn update -r100307 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/MaintainPropertyMovementMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\property\PptyInspectnMapper.xml,100229,,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/PptyInspectnMapper.xml,98839,98839,Y,Y,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/PptyInspectnMapper.xml,svn update -r100229 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/property/PptyInspectnMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\safe\MaintainSafeOperatingBalanceLimitMapper.xml,99061,99061,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/MaintainSafeOperatingBalanceLimitMapper.xml,N,99061,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/MaintainSafeOperatingBalanceLimitMapper.xml,svn update -r99061 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/MaintainSafeOperatingBalanceLimitMapper.xml
\jar.cis2.service\src\main\resources\gov\hkpf\cis2\service\mapper\safe\SafeCashPptyDtlMapper.xml,100229,,jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/SafeCashPptyDtlMapper.xml,83032,83032,Y,Y,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/SafeCashPptyDtlMapper.xml,svn update -r100229 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/jar.cis2.service/src/main/resources/gov/hkpf/cis2/service/mapper/safe/SafeCashPptyDtlMapper.xml
\pom.cis2.config.online\config\environment\local.hk.private\jobConfig\jobs.xml,98551,98551,pom.cis2.config.online/config/environment/local.hk.private/jobConfig/jobs.xml,95395,95395,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/local.hk.private/jobConfig/jobs.xml,svn update -r98551 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/local.hk.private/jobConfig/jobs.xml
\pom.cis2.config.online\config\environment\local.hk.private\properties\appr_tmpl.properties,98711,98711,pom.cis2.config.online/config/environment/local.hk.private/properties/appr_tmpl.properties,73812,73812,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/local.hk.private/properties/appr_tmpl.properties,svn update -r98711 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/local.hk.private/properties/appr_tmpl.properties
\pom.cis2.config.online\config\environment\uat.ntn\jobConfig\jobs.xml,98551,98551,pom.cis2.config.online/config/environment/uat.ntn/jobConfig/jobs.xml,99440,99440,Y,Y,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.ntn/jobConfig/jobs.xml,svn update -r98551 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.ntn/jobConfig/jobs.xml
\pom.cis2.config.online\config\environment\uat.ntn\properties\appr_tmpl.properties,98711,98711,pom.cis2.config.online/config/environment/uat.ntn/properties/appr_tmpl.properties,85076,85076,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.ntn/properties/appr_tmpl.properties,svn update -r98711 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.ntn/properties/appr_tmpl.properties
\pom.cis2.config.online\config\environment\uat.phq\jobConfig\jobs.xml,98551,98551,pom.cis2.config.online/config/environment/uat.phq/jobConfig/jobs.xml,99440,99440,Y,Y,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.phq/jobConfig/jobs.xml,svn update -r98551 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.phq/jobConfig/jobs.xml
\pom.cis2.config.online\config\environment\uat.phq\properties\appr_tmpl.properties,98711,98711,pom.cis2.config.online/config/environment/uat.phq/properties/appr_tmpl.properties,85076,85076,Y,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.phq/properties/appr_tmpl.properties,svn update -r98711 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/environment/uat.phq/properties/appr_tmpl.properties
\pom.cis2.config.online\config\ftl\Email-CHG-001.ftl,98798,98798,pom.cis2.config.online/config/ftl/Email-CHG-001.ftl,N,98798,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-CHG-001.ftl,svn update -r98798 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-CHG-001.ftl
\pom.cis2.config.online\config\ftl\Email-CHG-002.ftl,98798,98798,pom.cis2.config.online/config/ftl/Email-CHG-002.ftl,N,98798,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-CHG-002.ftl,svn update -r98798 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-CHG-002.ftl
\pom.cis2.config.online\config\ftl\Email-SAFE-001.ftl,99135,99135,pom.cis2.config.online/config/ftl/Email-SAFE-001.ftl,N,99135,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-SAFE-001.ftl,svn update -r99135 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/Email-SAFE-001.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK004.ftl,98404,98404,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK004.ftl,N,98404,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK004.ftl,svn update -r98404 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK004.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK005-TYPE1.ftl,98404,98404,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE1.ftl,N,98404,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE1.ftl,svn update -r98404 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE1.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK005-TYPE2.ftl,98450,98450,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE2.ftl,N,98450,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE2.ftl,svn update -r98450 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE2.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK005-TYPE3.ftl,98404,98404,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE3.ftl,N,98404,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE3.ftl,svn update -r98404 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK005-TYPE3.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK006.ftl,98643,98643,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK006.ftl,N,98643,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK006.ftl,svn update -r98643 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK006.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK007.ftl,99197,99197,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007.ftl,N,99197,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007.ftl,svn update -r99197 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK007-APPR.ftl,99244,99244,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007-APPR.ftl,N,99244,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007-APPR.ftl,svn update -r99244 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK007-APPR.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIP-CHECK008.ftl,98404,98404,pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK008.ftl,N,98404,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK008.ftl,svn update -r98404 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIP-CHECK008.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIPDM01101.ftl,99681,99681,pom.cis2.config.online/config/ftl/MyMsg-FIPDM01101.ftl,N,99681,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIPDM01101.ftl,svn update -r99681 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIPDM01101.ftl
\pom.cis2.config.online\config\ftl\MyMsg-FIPDM01102.ftl,99681,99681,pom.cis2.config.online/config/ftl/MyMsg-FIPDM01102.ftl,N,99681,N,,E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIPDM01102.ftl,svn update -r99681 E:/CMIS/Workspaces/Workspace_CIMS/XA_workspace_clean/pom.cis2.config.online/config/ftl/MyMsg-FIPDM01102.ftl
